product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",Electronics|Cameras&Photography|VideoCameras,hp w100 480p hd web camera enables the user to experience good quality video calls and supports video quality up to 640x480 pixels with the latest version of skype zoom facebook etc it comes with 60 wide angle view for stunning visual experiencedesigned to record videos with quality up to 640x480 pixels for your youtube uploads or any other social media uploads the webcam supports the tripod stand just plug the webcam via the usb port into the computercomes with builtin noise isolating mic which helps to avoid noise during video chats or while recording videos and also included awbautomatic white balance so that you get clear and natural imagesequipped with tripod ready universals clip which fits perfectly to the laptop and lcd monitors it has a ability to swivel 270 updown adjustable web camerauniversal compatibility with plug n play feature which uses usb 20 for connectivity makes it an essential gadget which can be used in your daily life irrespective of you being at office or home 1 year manufacturer warranty on the device from the date of purchase,499.0,1999.0,3.7,3369.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31XFxTn1DCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-Webcam-Wide-Angle-Calling-Microsoft/dp/B08FTFXNNB/ref=sr_1_45?qid=1672902996&s=computers&sr=1-45,HP w100 480P 30 FPS...
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",design wireless mouse with ergonomic form factorbuttons 4 buttons leftrightscroll clickdpi switchreceiver usb nano receiverfeatures 24ghz high precision mouse with power saving modetracking 80012001600 dpi optical sensorusage best for laptoppcmac,299.0,449.0,3.5,11827.0,https://m.media-amazon.com/images/I/31HWJqJdtjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Dash-Wireless-Receiver-Buttons/dp/B08YDFX7Y1/ref=sr_1_46?qid=1672902996&s=computers&sr=1-46,ZEBRONICS Zeb-Dash Plus 2.4GHz High...
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,the boat deuce usb 300 2 in 1 cable is compatible with smartphones tablets pc peripherals bluetooth speakers power banks and all other devices with typec as well as micro usb portit ensures 3a fast charging and data transmissions with rapid sync at 480 mbpsthe premium nylon braided skin makes it sturdy and invincible against external damageits aluminium alloy shell housing makes it last longer with 10000 bends lifespan with extended frame protection for strain reliefthe resilient and flexible design offers a tangle free experience seamlesslydeuce usb 300 cable offers a perfect 15 meters in length for smooth  hasslefree user experience2 years warranty from the date of purchase,329.0,699.0,4.2,94364.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41V5FtEWPkL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Deuce-300-Resistant-Tangle-Free-Transmission/dp/B08HDJ86NZ/ref=sr_1_47?qid=1672902996&s=computers&sr=1-47,boAt Deuce USB 300 2...
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",keyboard interface usb nano receiver total noof keys 104companion 107 is a wireless keyboard and mouse combo that comes with a nano receiver built for homeoffice use plug and playmouse interface usb nano receiver resolution 1200 dpi no of buttons 3mouse high precision compact  ergonomic design advanced optical sensor technology nano receiver plug and playthe mouse that tags in this combo is ergonomically designed and super compact it is a high precision mouse with 1200 dpi and three buttons1 year warrantyfrom the date of purchasethe keyboard features 104 keys inclusive of a rupee key it has a low battery led indicationand a powersaving mode,699.0,999.0,3.5,15295.0,https://m.media-amazon.com/images/I/41UUBwBt05S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Companion-107-Wireless-Keyboard/dp/B087FXHB6J/ref=sr_1_48?qid=1672902996&s=computers&sr=1-48,Zebronics Zeb-Companion 107 USB Wireless...
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,lightweight and compact weighs just over a pound extends to 22 30 40 and 50 minimum height 16 carrying case included centre shaft jacking systemturn this button lightly to control jacking system when the button is loose the center shaft can up and down easily when the button turn to tight the height can be fixed camera can up and down smoothly and moving stably the fully extended length can up to 105cmuniversal cellphone holder easy attachment  padded grip to avoid cellphone damage  adjustable phone adapter fits all phone with a maximum stretch width of 34level indicator builtin bubble view levels and 3way head to allow for tilt and swivel motion portrait or landscape optionswidely compatible compatible with all video cameras digital cameras still cameras projector gopro devices smart phone adapters and scopes3section leverlock legs uneven terrain need to frame the shot just so the tripod effortlessly accommodates custom setups thanks to its leverlock legs each with three extendable sectionslightweight and compact weighs just over a pound extends to 22 30 40 and 50 minimum height 16 carrying case included centre shaft jacking systemturn this button lightly to control jacking system when the button is loose the center shaft can up and down easily when the button turn to tight the height can be fixed camera can up and down smoothly and moving stably the fully extended length can up to 105cmuniversal cellphone holder easy attachment  padded grip to avoid cellphone damage  adjustable phone adapter fits all phone with a maximum stretch width of 34,799.0,3990.0,4.3,27139.0,https://m.media-amazon.com/images/I/41Fm0YcrDqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Syvo-3130-Aluminum-Universal-Lightweight/dp/B07N42JB4S/ref=sr_1_49?qid=1672902997&s=computers&sr=1-49,SYVO WT 3130 Aluminum Tripod...
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",offers playback time of up to 10 hours for every charge carrying case can give 4 additional charges to the earbuds making total playtime of up to 40 hoursnote  if the size of the earbud tips does not match the size of your ear canals or the headset is not worn properly in your ears you may not obtain the correct sound qualities or call performance change the earbud tips to ones that fit more snugly in your earstouch controls  voice assistant with one multifunction button you can playpause previousnext track and answerhangup calls voice assistant function lets you access sirigoogle assistantauto pairing  automatically pair with your device as soon as you take them out of the case no need to manually pair to your device each timeipx5 water resistant  can comfortably be used in the outdoors or in the gym,1399.0,5499.0,3.9,9504.0,https://m.media-amazon.com/images/I/31Hjf7KD75L._SY300_SX300_.jpg,https://www.amazon.in/Boult-Audio-Lightning-Environmental-Cancellation/dp/B0B31BYXQQ/ref=sr_1_50?qid=1672902997&s=computers&sr=1-50,Boult Audio Airbass Z20 True...
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,charge  sync function this cable comes with charging  data sync functionhigh quality material tpe  nylon material to make sure that the life of the cable is enhanced significantlylong cord the cable is extra thick 12 meter long optimized for an easy use for your comfort at home or officemore durablethis cable is unique interms of design and multiuse and is positioned to provide the best comfort and performance while usinguniversal compatibility compatible with all devices like iphone xs x xr 8 7 6s 6 5s ipad pro ipad mini and ipad air,154.0,399.0,4.2,16905.0,https://m.media-amazon.com/images/I/31VzNhhqifL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1080-Charging-Function/dp/B08CF3B7N1/ref=sr_1_51?qid=1672902997&s=computers&sr=1-51,Portronics Konnect L 1.2M Fast...
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,highspeed usb 30 performance of up to 150mbs read speedstransfer a fulllength movie in less than 30 secondsthe drives durable and stylish metal casing keeps your important files safe while the included sandisk secureaccess software lets you passwordprotect and encrypt your sensitive filescompatible with both usb 20 and 30 ports operating temperature32  95f 0  35ccountry of origin malaysia9th generation intel core i9 processorsproducts formerly coffee lakedesktoplithography14 nmprocessor base frequency360 ghztdp95 wintel uhd graphics 630350 mhzbx80684i99900k,519.0,1350.0,4.3,30058.0,https://m.media-amazon.com/images/I/317KlchuxeL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Flair-USB-64GB/dp/B07SLMR1K6/ref=sr_1_52?qid=1672902997&s=computers&sr=1-52,SanDisk Ultra Flair 64GB USB...
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,alexa alexa builtin voice assistant that sets reminders alarms and answers questions from weather forecasts to live cricket scores at your commandscreen size 169 big square colour lcd display with a round dial features complete capacitive touch experience to let you take control effortlesslywatch faces multiple watch faces with customizable options to match your ootd every daybrightness the ambient light display allows automatic adjustment of brightness on the watch suited to your environmenthr  spo2 the watch comes with a stress monitor that reads your hr to indicate stress levelsit also monitors your heart rate and spo2 blood oxygen levels to keep a tab on your overall healthsleep monitor track all stages of sleep every night and keep a tab on your sleep health with the sleep monitoring feature on the watchsports friendly its 14 sports mode and 5 atm dust splash and sweat resistance makes it the perfect fitness companion to have,2299.0,7990.0,4.2,69619.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41lQan54SPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-Display-Multiple-Monitoring-Charcoal/dp/B09MQSCJQ1/ref=sr_1_53?qid=1672902997&s=computers&sr=1-53,boAt Xtend Smartwatch with Alexa...
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,this is a bluetooth enabled selfie stick for mobile phone just click the wireless remote to capture the photobluetooth selfie stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 ftultra light selfie stick can be used to take selfies or capture your favourate videos this multifunction tripod with selfie stick weighs only 113 grams rubber grip  notygot mobile selfie stick is compact and foldable it can be extended up to 60 cms longselfie stand for mobile phone can be rotated to 360 degree  220 degree angular adjustment,399.0,1999.0,4.0,3382.0,https://m.media-amazon.com/images/I/41MmsYTi06L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tygot-Bluetooth-Extendable-Multifunctional-Compatible/dp/B094YFFSMY/ref=sr_1_54?qid=1672902997&s=computers&sr=1-54,Tygot Bluetooth Extendable Selfie Sticks...
